region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
global,thetao_15,0.005394769082671063,0.003941393085055186,0.0005234807165733773,0.0009298952810425004,99
global,thetao_16,0.010058719569816672,0.007871294808348198,0.0008336852072884927,0.0013537395541799741,99
global,thetao_17,0.010620191712522523,0.008324596726981187,0.0012449753642273056,0.001050619621314031,99
global,thetao_18,0.007615481371500526,0.005523862251614618,0.0013415470537996193,0.0007500720660862831,99
global,so_0,0.018300909422106767,0.00819376361187982,0.0036063183318456155,0.006500827478381324,99
global,so_1,0.014215235842515914,0.006560479053515911,0.0022611553777052004,0.005393601411294802,99
global,so_2,0.011980287311764268,0.005668600690944122,0.0018297830819250954,0.0044819035388950585,99
global,so_3,0.009307180427242127,0.003962311626276139,0.00148584398167526,0.003859024819290733,99
global,so_4,0.008821880039858704,0.0037697933401316963,0.0015056755629529969,0.003546411136774014,99
global,so_5,0.009057803242246979,0.004464759037801827,0.001309838884788009,0.0032832053196571423,99
global,so_6,0.011690638307684556,0.006074539294189763,0.0018537917082110677,0.0037623073052837274,99
global,so_7,0.01294447933440339,0.007224733179639948,0.0018462204025773252,0.0038735257521861177,99
global,so_8,0.010289707926578776,0.005814417992812822,0.001235492868195011,0.0032397970655709462,99
global,so_9,0.007901381673184708,0.004769302459203108,0.000984096850339882,0.0021479823636417193,99
global,so_10,0.00534999175712321,0.0035233158012173086,0.000567570004813068,0.0012591059510928331,99
global,so_11,0.006038768580817185,0.004165415498566531,0.0007745717387126464,0.0010987813435380143,99
global,so_12,0.0051865705651722,0.004069866619584392,0.00045809743489071136,0.0006586065106970916,99
global,so_13,0.0020931697284750357,0.0015797016413663957,0.00021362972314688958,0.00029983836396176055,99
global,so_14,0.0015697635371866245,0.0010857770586528534,0.00027914338323455957,0.0002048430952991938,99
global,so_15,0.0022485641222690636,0.0016004027673422758,0.00040649651905365987,0.00024166483587311573,99
global,so_16,0.004028652617203807,0.0029788078608081474,0.0006049107754412218,0.0004449339809544789,99
global,so_17,0.012075428027176094,0.01009710484297779,0.0011082305813344315,0.0008700926028638669,99
global,so_18,0.008140415112198164,0.006849630314538451,0.0007809506913483053,0.0005098341063114025,99
global,zos,0.0,0.0,0.0,0.0,99
tropics,uo_0,0.19861494114333567,0.02253392805470936,0.020652133674721646,0.15542887941390465,99
tropics,uo_1,0.2269133734462597,0.02360836802266773,0.024120140009072127,0.17918486541451986,99
tropics,uo_2,0.23961260172338675,0.024044543464647274,0.025245116029520263,0.19032294222921922,99
tropics,uo_3,0.2600534507981937,0.0254952697813854,0.029875151875769147,0.20468302914103917,99
tropics,uo_4,0.256337674398246,0.02787730587086316,0.03216885201812691,0.19629151650925594,99
tropics,uo_5,0.24747159045827288,0.03499692336415321,0.03373590309310527,0.1787387640010144,99
tropics,uo_6,0.22061264076087717,0.03497969275852755,0.03236441961134596,0.15326852839100366,99
tropics,uo_7,0.2475700234697452,0.035589203458214765,0.03748351654348675,0.1744973034680437,99
