region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
tropics,uo_7,0.1892052954182036,0.011838132198741826,0.012765649843954941,0.1646015133755068,99
tropics,uo_8,0.20898571133788255,0.00994210104704354,0.015343717384633406,0.18369989290620556,99
tropics,uo_9,0.23058711946325677,0.010106165424790139,0.019972902802255124,0.20050805123621154,99
tropics,uo_10,0.2609968336173167,0.009435464094680705,0.025236165838317556,0.2263252036843184,99
tropics,uo_11,0.2992701034183449,0.010464855223347131,0.02817903876397205,0.2606262094310257,99
tropics,uo_12,0.3452595549877376,0.011055518016490098,0.03504861437640948,0.299155422594838,99
tropics,uo_13,0.3576193861518941,0.013143956904082163,0.034731452502170926,0.30974397674564097,99
tropics,uo_14,0.3184114853808748,0.012600032160603162,0.02829773582669932,0.27751371739357233,99
tropics,uo_15,0.32844952261155913,0.014527660312671855,0.03269084616055239,0.28123101613833484,99
tropics,uo_16,0.31083588269482354,0.017040793233645404,0.03060228248526035,0.2631928069759178,99
tropics,uo_17,0.26311710933600513,0.018839430255447667,0.02573583262434124,0.21854184645621624,99
tropics,uo_18,0.19269800797838751,0.016874990227703956,0.019439911394388373,0.15638310635629518,99
tropics,vo_0,0.2550543901757898,0.009509012476323032,0.012149720555656867,0.2333956571438099,99
tropics,vo_1,0.24304058057111919,0.009429830226520986,0.012814152679460466,0.22079659766513776,99
tropics,vo_2,0.18479896069453225,0.008274571964016514,0.0100472962539255,0.16647709247659026,99
tropics,vo_3,0.16779634493110146,0.006077822311044428,0.009605357869577915,0.15211316475047912,99
tropics,vo_4,0.1675850241791353,0.0050982071557163595,0.011063803776107255,0.15142301324731164,99
tropics,vo_5,0.1825865144307623,0.005599984013483596,0.01699418041234495,0.15999235000493378,99
tropics,vo_6,0.1857167978925937,0.006209301239079398,0.018187293853865794,0.1613202027996485,99
tropics,vo_7,0.17652615806381344,0.004652771024195284,0.016927158725327088,0.15494622831429103,99
tropics,vo_8,0.18185599638674504,0.004403816922654815,0.017433025757318615,0.1600191537067716,99
tropics,vo_9,0.1979202631841353,0.004775002481360092,0.01925411852380382,0.17389114217897136,99
tropics,vo_10,0.22348640357418656,0.005544630469568559,0.02353405625226046,0.19440771685235747,99
tropics,vo_11,0.26173334392558084,0.006332338147440919,0.02878690166664238,0.22661410411149754,99
tropics,vo_12,0.3008693629132706,0.007684797327123467,0.035926702963878246,0.25725786262226885,99
tropics,vo_13,0.3155556283150731,0.008067379883226174,0.03680385356416715,0.27068439486767976,99
tropics,vo_14,0.30277675214736316,0.008114744761753402,0.033244670808303824,0.2614173365773059,99
tropics,vo_15,0.32655693826724586,0.010163564183553646,0.04049384015536042,0.2758995339283318,99
tropics,vo_16,0.31097468022195324,0.013211617572309957,0.036005568657122664,0.26175749399252063,99
tropics,vo_17,0.2599406746335163,0.015417811586114022,0.02601514027472519,0.21850772277267705,99
tropics,vo_18,0.22966706339066356,0.01609340204829091,0.02515035319433646,0.18842330814803626,99
tropics,thetao_0,0.0,0.0,0.0,0.0,99
tropics,thetao_1,0.00033287722873964407,6.539739933609948e-05,3.0359830962699768e-05,0.00023711999844084497,99
tropics,thetao_2,0.0011010799555786121,0.00015755607616503605,0.0001785929667162041,0.0007649309126973643,99
tropics,thetao_3,0.00219022544575049,0.00028760189674348043,0.0002373059502071824,0.0016653175987998245,99
tropics,thetao_4,0.003335377481550984,0.0005692389514322426,0.0003413139846135072,0.0024248245455052377,99
tropics,thetao_5,0.004173533899416104,0.0008590533933686844,0.0004179503022502754,0.00289653020379714,99
tropics,thetao_6,0.005275002126218276,0.0015059639374081152,0.0005159960217415616,0.0032530421670685997,99
tropics,thetao_7,0.005480682360739358,0.002213852923296377,0.00038354870316996534,0.0028832807342730167,99
tropics,thetao_8,0.004613776861615811,0.0020570596158075794,0.00028508093691337967,0.0022716363088948503,99
tropics,thetao_9,0.003940876744660647,0.0016719247935234498,0.00020276280545409133,0.002066189145683106,99
tropics,thetao_10,0.0034586884484217803,0.0015369792337719288,0.00017332899345913732,0.0017483802211907108,99
