split,variant,seed,region,lead_step,method,weighted_squared_error,weight,weighted_bias_u,weighted_bias_v,vector_rmse_m_per_s,bias_u_m_per_s,bias_v_m_per_s,forecast_dates,minimum_valid_cells,maximum_valid_cells,minimum_lead_days,maximum_lead_days
validation,D4,15,global_outside_5deg,1,damped_linear,23308.219940185547,3291852.396484375,-42.38830939783398,-19.718529573282378,0.0841461745615657,-1.2876734522818747e-05,-5.990101377067006e-06,101,624498,624500,5.0,5.0
validation,D4,15,global_outside_5deg,1,persistence,26807.716751098633,3291852.396484375,-61.33764371706911,-31.15288953548479,0.09024221285862764,-1.863316951348619e-05,-9.463634994313652e-06,101,624498,624500,5.0,5.0
validation,D4,15,global_outside_5deg,1,samudra,11005.381088256836,3291852.396484375,7855.870687050759,-9267.134461369153,0.05782056964705319,0.002386458972291909,-0.0028151731442352173,101,624498,624500,5.0,5.0
validation,D4,15,global_outside_5deg,1,seasonal_climatology,118059.32983398438,3291852.396484375,48.68692818909186,-13.286149910131,0.1893781980962683,1.4790131003774171e-05,-4.036070974603938e-06,101,624498,624500,5.0,5.0
validation,D4,15,global_outside_5deg,2,damped_linear,75772.49407958984,3291852.17578125,-77.7321104948594,-28.450913800599825,0.15171748294542903,-2.3613487588157376e-05,-8.642828499383517e-06,101,624498,624500,10.0,10.0
validation,D4,15,global_outside_5deg,2,persistence,74323.9965209961,3291852.17578125,-115.65236110846257,-51.3453876497031,0.1502603392071909,-3.513291452129529e-05,-1.559771973585581e-05,101,624498,624500,10.0,10.0
validation,D4,15,global_outside_5deg,2,samudra,33479.73416137695,3291852.17578125,17239.987055045134,-20049.17119889607,0.10084882398589476,0.005237169269593218,-0.006090544206815068,101,624498,624500,10.0,10.0
validation,D4,15,global_outside_5deg,2,seasonal_climatology,118061.29052734375,3291852.17578125,53.3688523798194,-11.823880937821695,0.18937977700593914,1.6212408556029238e-05,-3.5918626677139756e-06,101,624498,624500,10.0,10.0
validation,D4,15,global_outside_5deg,4,damped_linear,173624.68139648438,3291851.955078125,-219.07443716085012,-17.515050908587916,0.22966011777705767,-6.65505132522434e-05,-5.320728619514189e-06,101,624498,624500,20.0,20.0
validation,D4,15,global_outside_5deg,4,persistence,138396.12060546875,3291851.955078125,-294.9055416691649,-63.3450187115002,0.20504151901050696,-8.958651412443788e-05,-1.9242973127567896e-05,101,624498,624500,20.0,20.0
validation,D4,15,global_outside_5deg,4,samudra,68571.71759033203,3291851.955078125,32792.55477153964,-35919.00359341881,0.14432858912592392,0.009961734372942474,-0.010911488148186285,101,624498,624500,20.0,20.0
validation,D4,15,global_outside_5deg,4,seasonal_climatology,118092.82580566406,3291851.955078125,13.767332437254678,-1.3598777590770013,0.18940507422412745,4.18224532121401e-06,-4.131041667834444e-07,101,624498,624500,20.0,20.0
validation,D4,15,global_outside_5deg,6,damped_linear,256358.62182617188,3291851.955078125,-374.64985825096977,8.61254348292578,0.27906400092010747,-0.0001138112720023821,2.6163216330672987e-06,101,624498,624500,30.0,30.0
validation,D4,15,global_outside_5deg,6,persistence,169591.798828125,3291851.955078125,-488.27496878706677,-60.083382915558495,0.22697722164259318,-0.00014832834995323434,-1.825215220352537e-05,101,624498,624500,30.0,30.0
validation,D4,15,global_outside_5deg,6,samudra,92349.46563720703,3291851.955078125,45592.14726895064,-49674.337185060904,0.16749314822744465,0.01384999929860716,-0.015090088455658386,101,624498,624500,30.0,30.0
validation,D4,15,global_outside_5deg,6,seasonal_climatology,118200.52233886719,3291851.955078125,-18.49519093598833,3.3841302695268904,0.18949141994927138,-5.618475918231075e-06,1.028032340368896e-06,101,624498,624500,30.0,30.0
validation,D4,15,gulf_stream,1,damped_linear,2828.736198425293,136393.5340576172,2.5005051599312615,-1.3047807437117092,0.14401221587348187,1.8333018329702965e-05,-9.56629471277228e-06,101,21273,21273,5.0,5.0
validation,D4,15,gulf_stream,1,persistence,3072.414545059204,136393.5340576172,2.8892000143927534,-2.311430176615482,0.15008697863213236,2.118282244356436e-05,-1.6946772386138602e-05,101,21273,21273,5.0,5.0
validation,D4,15,gulf_stream,1,samudra,1412.5059356689453,136393.5340576172,289.2459964443329,-348.4826004387683,0.10176495608900449,0.0021206723503633665,-0.002554978891386139,101,21273,21273,5.0,5.0
validation,D4,15,gulf_stream,1,seasonal_climatology,10825.894264221191,136393.5340576172,-91.97005442971056,40.22459435735748,0.2817312351730781,-0.0006742992258772277,0.0002949156984257426,101,21273,21273,5.0,5.0
validation,D4,15,gulf_stream,2,damped_linear,8617.659622192383,136393.5340576172,6.29053933388407,-1.1891107297961052,0.25136093144118443,4.6120509871287124e-05,-8.718233881188129e-06,101,21273,21273,10.0,10.0
validation,D4,15,gulf_stream,2,persistence,7888.272773742676,136393.5340576172,7.067928655233347,-3.2024082343421645,0.24048836445962604,5.182011525742575e-05,-2.347917924752474e-05,101,21273,21273,10.0,10.0
validation,D4,15,gulf_stream,2,samudra,3730.6956939697266,136393.5340576172,638.4145177421221,-759.236198369053,0.16538572512082625,0.004680680225445545,-0.005566511665049505,101,21273,21273,10.0,10.0
validation,D4,15,gulf_stream,2,seasonal_climatology,10830.488822937012,136393.5340576172,-90.01319924611184,36.925775265019276,0.28179101283943353,-0.0006599521001346534,0.0002707296611980198,101,21273,21273,10.0,10.0
validation,D4,15,gulf_stream,4,damped_linear,17735.895126342773,136393.5340576172,15.775456274996547,4.072355539427937,0.36060327348169624,0.00011566132063366337,2.985739439603961e-05,101,21273,21273,20.0,20.0
validation,D4,15,gulf_stream,4,persistence,13225.385307312012,136393.5340576172,17.330242072278693,0.045767169054759194,0.31139187431557996,0.00012706058386138613,3.3555233663368246e-07,101,21273,21273,20.0,20.0
validation,D4,15,gulf_stream,4,samudra,7017.778259277344,136393.5340576172,1230.138602203219,-1418.0065140186869,0.226831272761926,0.009019038994059406,-0.010396435020297029,101,21273,21273,20.0,20.0
validation,D4,15,gulf_stream,4,seasonal_climatology,10824.214958190918,136393.5340576172,-84.41181254676114,36.0632939799361,0.281709383338058,-0.0006188842684514852,0.00026440618486138614,101,21273,21273,20.0,20.0
validation,D4,15,gulf_stream,6,damped_linear,26212.689651489258,136393.5340576172,25.409862253126338,7.828140849040899,0.4383882462232819,0.00018629814403366338,5.739378265346531e-05,101,21273,21273,30.0,30.0
validation,D4,15,gulf_stream,6,persistence,16120.06916809082,136393.5340576172,27.742050704563322,1.7882443513610888,0.343784711544396,0.0002033971104,1.3110917344554433e-05,101,21273,21273,30.0,30.0
validation,D4,15,gulf_stream,6,samudra,9077.950561523438,136393.5340576172,1699.0036809509209,-1993.1855255161051,0.2579865206466047,0.012456629214059406,-0.01461348984970297,101,21273,21273,30.0,30.0
validation,D4,15,gulf_stream,6,seasonal_climatology,10801.966682434082,136393.5340576172,-78.87811609071711,34.4001652158701,0.2814197192844355,-0.0005783127230752476,0.0002522125807029703,101,21273,21273,30.0,30.0
validation,D4,15,kuroshio,1,damped_linear,2265.2826957702637,144167.02026367188,6.759786750801456,3.15385459724883,0.12535112690158273,4.688857922178218e-05,2.187639441725743e-05,101,21916,21916,5.0,5.0
validation,D4,15,kuroshio,1,persistence,2579.627290725708,144167.02026367188,8.515103713915284,3.700370326376877,0.13376593214902457,5.906415835148515e-05,2.5667245668316832e-05,101,21916,21916,5.0,5.0
validation,D4,15,kuroshio,1,samudra,1084.1020817756653,144167.02026367188,220.8104832496106,-350.24741214122054,0.08671657732228977,0.0015316296532019802,-0.0024294558596039606,101,21916,21916,5.0,5.0
validation,D4,15,kuroshio,1,seasonal_climatology,14252.209091186523,144167.02026367188,75.72944136669885,8.963358019630428,0.3144185289396885,0.0005252896343990099,6.217342914653465e-05,101,21916,21916,5.0,5.0
validation,D4,15,kuroshio,2,damped_linear,7260.69979095459,144167.02026367188,14.63838817100051,4.576180961211411,0.22441727210442336,0.000101537703590099,3.174221783069305e-05,101,21916,21916,10.0,10.0
validation,D4,15,kuroshio,2,persistence,7052.369152069092,144167.02026367188,18.1490290632073,5.669211298085037,0.22117424702642008,0.00012588891016831682,3.932391255445543e-05,101,21916,21916,10.0,10.0
validation,D4,15,kuroshio,2,samudra,3074.250026702881,144167.02026367188,497.959760289839,-763.1627909741683,0.14602816625578682,0.003454047669009901,-0.005293601751485148,101,21916,21916,10.0,10.0
validation,D4,15,kuroshio,2,seasonal_climatology,14251.726150512695,144167.02026367188,77.45285289484815,8.028871390990778,0.3144132018082378,0.0005372439046960396,5.569145686930691e-05,101,21916,21916,10.0,10.0
validation,D4,15,kuroshio,4,damped_linear,16261.953788757324,144167.02026367188,28.385679118754087,4.988475860205355,0.33585622340064725,0.0001968944011386139,3.460205982673267e-05,101,21916,21916,20.0,20.0
validation,D4,15,kuroshio,4,persistence,13027.807411193848,144167.02026367188,35.40695308274914,7.17453500635315,0.30060950174801143,0.00024559676004950494,4.976543867821783e-05,101,21916,21916,20.0,20.0
validation,D4,15,kuroshio,4,samudra,6030.845611572266,144167.02026367188,993.899194275599,-1461.4598070935344,0.20452958834146356,0.006894081548316832,-0.010137268595970297,101,21916,21916,20.0,20.0
validation,D4,15,kuroshio,4,seasonal_climatology,14242.020416259766,144167.02026367188,78.38518087215368,2.633230143046675,0.3143061224734114,0.0005437109037059406,1.8265135384158405e-05,101,21916,21916,20.0,20.0
validation,D4,15,kuroshio,6,damped_linear,24306.57066345215,144167.02026367188,47.135949825663644,13.029675059741836,0.4106093966610863,0.0003269537633465347,9.03790272970297e-05,101,21916,21916,30.0,30.0
validation,D4,15,kuroshio,6,persistence,16415.450653076172,144167.02026367188,57.66786597737031,16.308760170077612,0.3374375769227926,0.0004000073378217822,0.00011312407054158417,101,21916,21916,30.0,30.0
validation,D4,15,kuroshio,6,samudra,8335.50798034668,144167.02026367188,1492.5137207861537,-2141.068994545462,0.24045459166721794,0.010352670937198018,-0.014851309201158416,101,21916,21916,30.0,30.0
validation,D4,15,kuroshio,6,seasonal_climatology,14217.09896850586,144167.02026367188,83.81592804564069,3.7721830042017053,0.3140310072504044,0.0005813807339039604,2.616536706732673e-05,101,21916,21916,30.0,30.0
validation,D4,15,north_pacific_gyre,1,damped_linear,258.4911754131317,89905.85522460938,10.924156174408942,3.1264586015971614,0.05362025467658208,0.00012150661541584158,3.4774805198019794e-05,101,12775,12775,5.0,5.0
validation,D4,15,north_pacific_gyre,1,persistence,330.4799106121063,89905.85522460938,14.2628992698588,4.338461261340275,0.06062874017168834,0.00015864260713861387,4.825560304722773e-05,101,12775,12775,5.0,5.0
validation,D4,15,north_pacific_gyre,1,samudra,114.93793785572052,89905.85522460938,383.0907890133692,-252.25053943011218,0.03575507655287971,0.004261021577029703,-0.0028057187020792077,101,12775,12775,5.0,5.0
validation,D4,15,north_pacific_gyre,1,seasonal_climatology,2186.406183242798,89905.85522460938,55.815024020718155,143.5159642720514,0.1559449929747618,0.0006208163403960396,0.0015962916309900988,101,12775,12775,5.0,5.0
validation,D4,15,north_pacific_gyre,2,damped_linear,928.9277086257935,89905.85522460938,24.2150427816159,5.575300413286533,0.10164756289476067,0.0002693377725079208,6.201265089306932e-05,101,12775,12775,10.0,10.0
validation,D4,15,north_pacific_gyre,2,persistence,1026.458164691925,89905.85522460938,30.8925329921975,7.999310283842756,0.10685051961347855,0.0003436098006633663,8.89742972118812e-05,101,12775,12775,10.0,10.0
validation,D4,15,north_pacific_gyre,2,samudra,457.77721905708313,89905.85522460938,855.1820335768217,-547.6808082712761,0.07135642770662351,0.009511972623366336,-0.006091714570792079,101,12775,12775,10.0,10.0
validation,D4,15,north_pacific_gyre,2,seasonal_climatology,2177.5168075561523,89905.85522460938,65.16635251451432,145.57305731999327,0.15562765360052327,0.0007248287928712871,0.0016191721546534653,101,12775,12775,10.0,10.0
validation,D4,15,north_pacific_gyre,4,damped_linear,2487.1751079559326,89905.85522460938,59.19824845463385,10.917006714815736,0.1663256360768145,0.0006584470867524753,0.0001214270937920792,101,12775,12775,20.0,20.0
validation,D4,15,north_pacific_gyre,4,persistence,2255.5700454711914,89905.85522460938,72.55322225952725,15.765025153272456,0.15839233855311424,0.0008069910694722773,0.00017535037194059405,101,12775,12775,20.0,20.0
validation,D4,15,north_pacific_gyre,4,samudra,1115.414623260498,89905.85522460938,1604.7667832735617,-965.2475857331176,0.1113843509821872,0.017849413469950497,-0.010736203813663366,101,12775,12775,20.0,20.0
validation,D4,15,north_pacific_gyre,4,seasonal_climatology,2159.17488861084,89905.85522460938,90.73926299030045,150.61330699875847,0.15497081679433902,0.001009269782970297,0.001675233572079208,101,12775,12775,20.0,20.0
validation,D4,15,north_pacific_gyre,6,damped_linear,3841.3460693359375,89905.85522460938,99.56816468787373,16.881415423821636,0.20670345180292493,0.0011074714148386138,0.00018776769746138615,101,12775,12775,30.0,30.0
validation,D4,15,north_pacific_gyre,6,persistence,3000.669511795044,89905.85522460938,119.60062978088375,24.15344239065588,0.1826901340817112,0.00133028743769901,0.000268652607,101,12775,12775,30.0,30.0
validation,D4,15,north_pacific_gyre,6,samudra,1595.3723812103271,89905.85522460938,2140.6548911698796,-1239.3125492321662,0.13321006689097875,0.02380996082871287,-0.013784558815841584,101,12775,12775,30.0,30.0
validation,D4,15,north_pacific_gyre,6,seasonal_climatology,2139.6127376556396,89905.85522460938,120.16772393443658,156.75830230823428,0.15426720072582936,0.001336595081980198,0.0017435827946534655,101,12775,12775,30.0,30.0
validation,D4,15,southern_ocean,1,damped_linear,7713.472328186035,729048.181640625,4.050041522067781,1.9395705940047039,0.10286007753958228,5.555245351485147e-06,2.6604148297029707e-06,101,139797,139797,5.0,5.0
validation,D4,15,southern_ocean,1,persistence,8468.061019897461,729048.181640625,3.9009418970174323,2.2983448998090403,0.10777396823574804,5.35073263366337e-06,3.1525281287128704e-06,101,139797,139797,5.0,5.0
validation,D4,15,southern_ocean,1,samudra,3304.7832431793213,729048.181640625,1082.2774865051204,-1688.4844125663788,0.06732763732665605,0.0014845074903960397,-0.0023160121032970295,101,139797,139797,5.0,5.0
validation,D4,15,southern_ocean,1,seasonal_climatology,32178.952270507812,729048.181640625,-211.26552837893752,-43.63485004650718,0.2100911867294575,-0.00028978266964950494,-5.9851805608118816e-05,101,139797,139797,5.0,5.0
validation,D4,15,southern_ocean,2,damped_linear,23997.80450439453,729048.181640625,11.343809198329334,4.254177408391806,0.1814293898310659,1.55597524059406e-05,5.835248637227722e-06,101,139797,139797,10.0,10.0
validation,D4,15,southern_ocean,2,persistence,22069.481521606445,729048.181640625,11.045612671187493,4.971717104102136,0.17398746066045723,1.5150730705247527e-05,6.819463005742575e-06,101,139797,139797,10.0,10.0
validation,D4,15,southern_ocean,2,samudra,9373.516632080078,729048.181640625,2397.6643291607784,-3561.502882965887,0.11338958390553569,0.0032887597686138614,-0.004885140615742574,101,139797,139797,10.0,10.0
validation,D4,15,southern_ocean,2,seasonal_climatology,32148.590545654297,729048.181640625,-223.17566369895314,-42.160790660789694,0.209992049938285,-0.0003061192241049505,-5.782990990514851e-05,101,139797,139797,10.0,10.0
validation,D4,15,southern_ocean,4,damped_linear,49684.424377441406,729048.181640625,33.32915310148102,5.332302419149441,0.26105500004527793,4.571598138613862e-05,7.314060378217816e-06,101,139797,139797,20.0,20.0
validation,D4,15,southern_ocean,4,persistence,36848.827880859375,729048.181640625,32.73274262179086,6.767386666752822,0.22481936843315914,4.489791408316831e-05,9.282495776237624e-06,101,139797,139797,20.0,20.0
validation,D4,15,southern_ocean,4,samudra,18876.222442626953,729048.181640625,4927.024523498327,-6422.354940610758,0.1609086635371525,0.006758160362475248,-0.008809232506633664,101,139797,139797,20.0,20.0
validation,D4,15,southern_ocean,4,seasonal_climatology,32106.42510986328,729048.181640625,-239.49103692595304,-42.055437279537585,0.209854294108742,-0.000328498229550495,-5.768540178633664e-05,101,139797,139797,20.0,20.0
validation,D4,15,southern_ocean,6,damped_linear,72295.03210449219,729048.181640625,61.36263680555876,2.963686772467847,0.3149025024724467,8.416815013168318e-05,4.065145277227725e-06,101,139797,139797,30.0,30.0
validation,D4,15,southern_ocean,6,persistence,43892.99398803711,729048.181640625,60.468064454284715,5.11629473432358,0.24536888376775084,8.294110866336633e-05,7.017773122772278e-06,101,139797,139797,30.0,30.0
validation,D4,15,southern_ocean,6,samudra,24907.490234375,729048.181640625,7208.103308524492,-9103.24946332019,0.18483613080429045,0.009887005399702971,-0.012486485382673268,101,139797,139797,30.0,30.0
validation,D4,15,southern_ocean,6,seasonal_climatology,32104.740264892578,729048.181640625,-249.6511403763595,-44.688506382432585,0.20984878778735136,-0.00034243435024356437,-6.129705485564357e-05,101,139797,139797,30.0,30.0
validation,D4,16,global_outside_5deg,1,damped_linear,23308.219940185547,3291852.396484375,-42.38830939783398,-19.718529573282378,0.0841461745615657,-1.2876734522818747e-05,-5.990101377067006e-06,101,624498,624500,5.0,5.0
validation,D4,16,global_outside_5deg,1,persistence,26807.716751098633,3291852.396484375,-61.33764371706911,-31.15288953548479,0.09024221285862764,-1.863316951348619e-05,-9.463634994313652e-06,101,624498,624500,5.0,5.0
validation,D4,16,global_outside_5deg,1,samudra,9188.351371765137,3291852.396484375,-2964.725068887209,2107.2636527378177,0.05283219086363886,-0.0009006251531974731,0.000640145243142836,101,624498,624500,5.0,5.0
validation,D4,16,global_outside_5deg,1,seasonal_climatology,118059.32983398438,3291852.396484375,48.68692818909186,-13.286149910131,0.1893781980962683,1.4790131003774171e-05,-4.036070974603938e-06,101,624498,624500,5.0,5.0
validation,D4,16,global_outside_5deg,2,damped_linear,75772.49407958984,3291852.17578125,-77.7321104948594,-28.450913800599825,0.15171748294542903,-2.3613487588157376e-05,-8.642828499383517e-06,101,624498,624500,10.0,10.0
validation,D4,16,global_outside_5deg,2,persistence,74323.9965209961,3291852.17578125,-115.65236110846257,-51.3453876497031,0.1502603392071909,-3.513291452129529e-05,-1.559771973585581e-05,101,624498,624500,10.0,10.0
validation,D4,16,global_outside_5deg,2,samudra,29880.507934570312,3291852.17578125,-6864.701211286185,4794.03897420809,0.09527387418965819,-0.0020853613238744524,0.0014563348286046071,101,624498,624500,10.0,10.0
validation,D4,16,global_outside_5deg,2,seasonal_climatology,118061.29052734375,3291852.17578125,53.3688523798194,-11.823880937821695,0.18937977700593914,1.6212408556029238e-05,-3.5918626677139756e-06,101,624498,624500,10.0,10.0
validation,D4,16,global_outside_5deg,4,damped_linear,173624.68139648438,3291851.955078125,-219.07443716085012,-17.515050908587916,0.22966011777705767,-6.65505132522434e-05,-5.320728619514189e-06,101,624498,624500,20.0,20.0
validation,D4,16,global_outside_5deg,4,persistence,138396.12060546875,3291851.955078125,-294.9055416691649,-63.3450187115002,0.20504151901050696,-8.958651412443788e-05,-1.9242973127567896e-05,101,624498,624500,20.0,20.0
validation,D4,16,global_outside_5deg,4,samudra,67113.68963623047,3291851.955078125,-12188.445730530866,10428.958032601817,0.14278592847294952,-0.0037026105356070304,0.003168112714338123,101,624498,624500,20.0,20.0
validation,D4,16,global_outside_5deg,4,seasonal_climatology,118092.82580566406,3291851.955078125,13.767332437254678,-1.3598777590770013,0.18940507422412745,4.18224532121401e-06,-4.131041667834444e-07,101,624498,624500,20.0,20.0
validation,D4,16,global_outside_5deg,6,damped_linear,256358.62182617188,3291851.955078125,-374.64985825096977,8.61254348292578,0.27906400092010747,-0.0001138112720023821,2.6163216330672987e-06,101,624498,624500,30.0,30.0
validation,D4,16,global_outside_5deg,6,persistence,169591.798828125,3291851.955078125,-488.27496878706677,-60.083382915558495,0.22697722164259318,-0.00014832834995323434,-1.825215220352537e-05,101,624498,624500,30.0,30.0
validation,D4,16,global_outside_5deg,6,samudra,92726.8861694336,3291851.955078125,-16719.31369000179,17481.489524650537,0.1678350608529233,-0.005078999274013522,0.005310533329933925,101,624498,624500,30.0,30.0
validation,D4,16,global_outside_5deg,6,seasonal_climatology,118200.52233886719,3291851.955078125,-18.49519093598833,3.3841302695268904,0.18949141994927138,-5.618475918231075e-06,1.028032340368896e-06,101,624498,624500,30.0,30.0
validation,D4,16,gulf_stream,1,damped_linear,2828.736198425293,136393.5340576172,2.5005051599312615,-1.3047807437117092,0.14401221587348187,1.8333018329702965e-05,-9.56629471277228e-06,101,21273,21273,5.0,5.0
validation,D4,16,gulf_stream,1,persistence,3072.414545059204,136393.5340576172,2.8892000143927534,-2.311430176615482,0.15008697863213236,2.118282244356436e-05,-1.6946772386138602e-05,101,21273,21273,5.0,5.0
validation,D4,16,gulf_stream,1,samudra,1148.466012954712,136393.5340576172,-165.44545467222468,112.1560395870668,0.09176185460137692,-0.0012130007174851484,0.0008222973351485148,101,21273,21273,5.0,5.0
validation,D4,16,gulf_stream,1,seasonal_climatology,10825.894264221191,136393.5340576172,-91.97005442971056,40.22459435735748,0.2817312351730781,-0.0006742992258772277,0.0002949156984257426,101,21273,21273,5.0,5.0
validation,D4,16,gulf_stream,2,damped_linear,8617.659622192383,136393.5340576172,6.29053933388407,-1.1891107297961052,0.25136093144118443,4.6120509871287124e-05,-8.718233881188129e-06,101,21273,21273,10.0,10.0
validation,D4,16,gulf_stream,2,persistence,7888.272773742676,136393.5340576172,7.067928655233347,-3.2024082343421645,0.24048836445962604,5.182011525742575e-05,-2.347917924752474e-05,101,21273,21273,10.0,10.0
validation,D4,16,gulf_stream,2,samudra,3254.203996658325,136393.5340576172,-371.6674589541605,265.77230659272453,0.15446336645702655,-0.002724963917990099,0.0019485696915841585,101,21273,21273,10.0,10.0
validation,D4,16,gulf_stream,2,seasonal_climatology,10830.488822937012,136393.5340576172,-90.01319924611184,36.925775265019276,0.28179101283943353,-0.0006599521001346534,0.0002707296611980198,101,21273,21273,10.0,10.0
validation,D4,16,gulf_stream,4,damped_linear,17735.895126342773,136393.5340576172,15.775456274996547,4.072355539427937,0.36060327348169624,0.00011566132063366337,2.985739439603961e-05,101,21273,21273,20.0,20.0
validation,D4,16,gulf_stream,4,persistence,13225.385307312012,136393.5340576172,17.330242072278693,0.045767169054759194,0.31139187431557996,0.00012706058386138613,3.3555233663368246e-07,101,21273,21273,20.0,20.0
validation,D4,16,gulf_stream,4,samudra,6717.258403778076,136393.5340576172,-625.7430320166496,519.554895171942,0.22192137596122163,-0.004587776365940594,0.003809234057623763,101,21273,21273,20.0,20.0
validation,D4,16,gulf_stream,4,seasonal_climatology,10824.214958190918,136393.5340576172,-84.41181254676114,36.0632939799361,0.281709383338058,-0.0006188842684514852,0.00026440618486138614,101,21273,21273,20.0,20.0
validation,D4,16,gulf_stream,6,damped_linear,26212.689651489258,136393.5340576172,25.409862253126338,7.828140849040899,0.4383882462232819,0.00018629814403366338,5.739378265346531e-05,101,21273,21273,30.0,30.0
validation,D4,16,gulf_stream,6,persistence,16120.06916809082,136393.5340576172,27.742050704563322,1.7882443513610888,0.343784711544396,0.0002033971104,1.3110917344554433e-05,101,21273,21273,30.0,30.0
validation,D4,16,gulf_stream,6,samudra,8851.849048614502,136393.5340576172,-794.3560512773294,845.3160163785637,0.25475347009896865,-0.005824000798613861,0.006197625292277228,101,21273,21273,30.0,30.0
validation,D4,16,gulf_stream,6,seasonal_climatology,10801.966682434082,136393.5340576172,-78.87811609071711,34.4001652158701,0.2814197192844355,-0.0005783127230752476,0.0002522125807029703,101,21273,21273,30.0,30.0
validation,D4,16,kuroshio,1,damped_linear,2265.2826957702637,144167.02026367188,6.759786750801456,3.15385459724883,0.12535112690158273,4.688857922178218e-05,2.187639441725743e-05,101,21916,21916,5.0,5.0
validation,D4,16,kuroshio,1,persistence,2579.627290725708,144167.02026367188,8.515103713915284,3.700370326376877,0.13376593214902457,5.906415835148515e-05,2.5667245668316832e-05,101,21916,21916,5.0,5.0
validation,D4,16,kuroshio,1,samudra,846.1069164276123,144167.02026367188,-196.12387634897777,47.59828202049577,0.07660897672342562,-0.0013603934935346536,0.00033016068400000006,101,21916,21916,5.0,5.0
validation,D4,16,kuroshio,1,seasonal_climatology,14252.209091186523,144167.02026367188,75.72944136669885,8.963358019630428,0.3144185289396885,0.0005252896343990099,6.217342914653465e-05,101,21916,21916,5.0,5.0
validation,D4,16,kuroshio,2,damped_linear,7260.69979095459,144167.02026367188,14.63838817100051,4.576180961211411,0.22441727210442336,0.000101537703590099,3.174221783069305e-05,101,21916,21916,10.0,10.0
validation,D4,16,kuroshio,2,persistence,7052.369152069092,144167.02026367188,18.1490290632073,5.669211298085037,0.22117424702642008,0.00012588891016831682,3.932391255445543e-05,101,21916,21916,10.0,10.0
validation,D4,16,kuroshio,2,samudra,2569.0466804504395,144167.02026367188,-432.17868393110894,100.22903295203136,0.1334913228166679,-0.0029977638654158415,0.0006952285811881188,101,21916,21916,10.0,10.0
validation,D4,16,kuroshio,2,seasonal_climatology,14251.726150512695,144167.02026367188,77.45285289484815,8.028871390990778,0.3144132018082378,0.0005372439046960396,5.569145686930691e-05,101,21916,21916,10.0,10.0
validation,D4,16,kuroshio,4,damped_linear,16261.953788757324,144167.02026367188,28.385679118754087,4.988475860205355,0.33585622340064725,0.0001968944011386139,3.460205982673267e-05,101,21916,21916,20.0,20.0
validation,D4,16,kuroshio,4,persistence,13027.807411193848,144167.02026367188,35.40695308274914,7.17453500635315,0.30060950174801143,0.00024559676004950494,4.976543867821783e-05,101,21916,21916,20.0,20.0
validation,D4,16,kuroshio,4,samudra,5648.139945983887,144167.02026367188,-765.5934028235605,142.76422796678668,0.1979337092189861,-0.005310461445504951,0.0009902696726732676,101,21916,21916,20.0,20.0
validation,D4,16,kuroshio,4,seasonal_climatology,14242.020416259766,144167.02026367188,78.38518087215368,2.633230143046675,0.3143061224734114,0.0005437109037059406,1.8265135384158405e-05,101,21916,21916,20.0,20.0
validation,D4,16,kuroshio,6,damped_linear,24306.57066345215,144167.02026367188,47.135949825663644,13.029675059741836,0.4106093966610863,0.0003269537633465347,9.03790272970297e-05,101,21916,21916,30.0,30.0
validation,D4,16,kuroshio,6,persistence,16415.450653076172,144167.02026367188,57.66786597737031,16.308760170077612,0.3374375769227926,0.0004000073378217822,0.00011312407054158417,101,21916,21916,30.0,30.0
validation,D4,16,kuroshio,6,samudra,8201.487968444824,144167.02026367188,-1000.1256382403783,301.83194550769485,0.23851371942563102,-0.006937270649079208,0.002093626856930693,101,21916,21916,30.0,30.0
validation,D4,16,kuroshio,6,seasonal_climatology,14217.09896850586,144167.02026367188,83.81592804564069,3.7721830042017053,0.3140310072504044,0.0005813807339039604,2.616536706732673e-05,101,21916,21916,30.0,30.0
validation,D4,16,north_pacific_gyre,1,damped_linear,258.4911754131317,89905.85522460938,10.924156174408942,3.1264586015971614,0.05362025467658208,0.00012150661541584158,3.4774805198019794e-05,101,12775,12775,5.0,5.0
validation,D4,16,north_pacific_gyre,1,persistence,330.4799106121063,89905.85522460938,14.2628992698588,4.338461261340275,0.06062874017168834,0.00015864260713861387,4.825560304722773e-05,101,12775,12775,5.0,5.0
validation,D4,16,north_pacific_gyre,1,samudra,100.36451733112335,89905.85522460938,-26.76096586376546,17.856505289462415,0.033411510637660846,-0.0002976554285247525,0.00019861337445544554,101,12775,12775,5.0,5.0
validation,D4,16,north_pacific_gyre,1,seasonal_climatology,2186.406183242798,89905.85522460938,55.815024020718155,143.5159642720514,0.1559449929747618,0.0006208163403960396,0.0015962916309900988,101,12775,12775,5.0,5.0
validation,D4,16,north_pacific_gyre,2,damped_linear,928.9277086257935,89905.85522460938,24.2150427816159,5.575300413286533,0.10164756289476067,0.0002693377725079208,6.201265089306932e-05,101,12775,12775,10.0,10.0
validation,D4,16,north_pacific_gyre,2,persistence,1026.458164691925,89905.85522460938,30.8925329921975,7.999310283842756,0.10685051961347855,0.0003436098006633663,8.89742972118812e-05,101,12775,12775,10.0,10.0
validation,D4,16,north_pacific_gyre,2,samudra,403.1144540309906,89905.85522460938,-84.65977840028833,33.43395230310763,0.06696073266389747,-0.0009416492194950494,0.0003718773623762378,101,12775,12775,10.0,10.0
