reference,candidate,region,lead_days,variable,origins,years,bootstrap_draws,reference_rmse,candidate_rmse,candidate_minus_reference_rmse,difference_ci_low,difference_ci_high,rmse_reduction_percent,reduction_ci_low,reduction_ci_high
C,E,tropics,20,so,99,9,4000,0.06831618661158821,0.08676007407927329,0.018443887467685077,0.01753644209391563,0.019395854943967797,-26.99782933223107,-28.94967552273435,-25.20237637632056
C,E,tropics,20,sst,99,9,4000,0.03259112295610653,0.03623322807951351,0.0036421051234069857,0.0033755342092944636,0.0038858466386989046,-11.175144619325161,-11.882401507673315,-10.433273337186435
C,E,tropics,20,thetao,99,9,4000,0.05727297589204612,0.09197965079035593,0.03470667489830981,0.03404471749295174,0.03536152712317089,-60.59869311440782,-62.697559991541745,-58.66542102142728
C,E,tropics,20,ts,99,9,4000,0.06303687460796355,0.08940795997492848,0.026371085366964933,0.025585530950996194,0.027178325742765186,-41.83437952939602,-43.8733149906949,-39.94525917169309
C,E,tropics,20,uo,99,9,4000,0.5110615686408164,0.5502416985241688,0.0391801298833524,0.03550827135899273,0.04257380364047743,-7.666420699085852,-8.395312750919489,-6.912552450692752
C,E,tropics,20,vo,99,9,4000,0.5149950698732985,0.5593660190864644,0.04437094921316598,0.04170612003242994,0.04705083690350951,-8.615800773409799,-9.166588747930348,-8.076472846251315
C,E,tropics,20,zos,99,9,4000,0.026467108152416045,0.028653256259404205,0.0021861481069881603,0.00198980023115252,0.0024243367826205634,-8.259867660640507,-9.11263524503279,-7.5599894168062445
C,E,tropics,25,so,99,9,4000,0.06908798516455228,0.08657410730185765,0.017486122137305368,0.016607598253550532,0.01840338321116844,-25.309932104196253,-27.162865049294453,-23.598174968088365
C,E,tropics,25,sst,99,9,4000,0.0351217535696148,0.038368748708827165,0.0032469951392123664,0.0029541921088029237,0.0035482433626817036,-9.244968742168581,-10.020065334745428,-8.493505779959044
C,E,tropics,25,thetao,99,9,4000,0.058510620373669324,0.09205297669071001,0.03354235631704069,0.03289367603217648,0.03418797292752684,-57.32695381253428,-59.28054194408094,-55.49882647543027
C,E,tropics,25,ts,99,9,4000,0.0640181317698706,0.08935554423966642,0.025337412469795817,0.024565144142566896,0.026121752499282665,-39.57849404427727,-41.504149868383465,-37.764652587715766
C,E,tropics,25,uo,99,9,4000,0.5191448647556762,0.5559782335922715,0.03683336883659527,0.03317783346154694,0.040269527880832046,-7.095007836383016,-7.812392690450059,-6.382446672442714
C,E,tropics,25,vo,99,9,4000,0.5263967091455369,0.5671432283632911,0.040746519217754185,0.037837127645974966,0.04377512284969996,-7.740648546966633,-8.36313262852348,-7.1558557057274355
C,E,tropics,25,zos,99,9,4000,0.028215836397570207,0.030417813212492095,0.0022019768149218882,0.002054170539072852,0.002365484239459033,-7.804045869473186,-8.27445973655529,-7.321712731723627
C,E,tropics,30,so,99,9,4000,0.06999827637686239,0.08649427334594352,0.016495996969081134,0.01565087738100063,0.017395783693435595,-23.56629023301753,-25.324001755334873,-21.976918831352872
C,E,tropics,30,sst,99,9,4000,0.037325052079924044,0.04044797687184025,0.0031229247919162054,0.002823478365538889,0.003435234928048267,-8.366833046151134,-9.134194870090628,-7.648173724593533
C,E,tropics,30,thetao,99,9,4000,0.05978118059527559,0.09226614556371748,0.032484964968441894,0.0318521718633764,0.03310622615241065,-54.33978493728364,-56.17321253766117,-52.61049683623797
C,E,tropics,30,ts,99,9,4000,0.065090507176917,0.08942678832102802,0.024336281144111016,0.023587949514622356,0.025098055971331502,-37.38837228286551,-39.20315215028285,-35.69573672070424
C,E,tropics,30,uo,99,9,4000,0.5263855158361851,0.5613129701537802,0.03492745431759514,0.031139955808788235,0.03881934335141327,-6.635337270272612,-7.447340851129812,-5.895076107899814
C,E,tropics,30,vo,99,9,4000,0.538888682910385,0.5765736298752648,0.037684946964879784,0.034351521697149154,0.040882718794424386,-6.993085614890648,-7.638108680666912,-6.333678007942172
C,E,tropics,30,zos,99,9,4000,0.03026373068983169,0.032458784327155266,0.0021950536373235748,0.0018881548515703298,0.002522733930101053,-7.253083434492402,-8.296083237166378,-6.267193520919771
C,F,extratropics,0,so,99,9,4000,0.06772532688875063,0.08811224993926033,0.020386923050509695,0.019547564375104107,0.021183366905637137,-30.102361977518967,-31.845008871077326,-28.405084935379275
C,F,extratropics,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,F,extratropics,0,thetao,99,9,4000,0.06806104730422091,0.08621759570693303,0.018156548402712122,0.01699914517703639,0.019448453662202683,-26.676857206671457,-29.49591304779252,-24.2483943744514
C,F,extratropics,0,ts,99,9,4000,0.0678933946063073,0.0871700705484481,0.01927667594214079,0.018314399585299273,0.020282998469086877,-28.392564628591987,-30.653273783751587,-26.387857188664512
C,F,extratropics,0,uo,99,9,4000,0.412122416012588,0.4965452206335356,0.08442280462094764,0.08244278757739675,0.08658145822769464,-20.484885398315477,-20.96177245451851,-20.03158335722685
C,F,extratropics,0,vo,99,9,4000,0.4130786934727809,0.5437196050346488,0.13064091156186786,0.12912883497145355,0.13212252291703105,-31.626155893822737,-31.928600354436217,-31.345177200587965
C,F,extratropics,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,F,extratropics,5,so,99,9,4000,0.06899376301608053,0.0877425586323734,0.018748795616292876,0.017896326323705216,0.019552419451266026,-27.174623903211437,-28.7925221842799,-25.572889841171584
C,F,extratropics,5,sst,99,9,4000,0.025250236865870843,0.03323354767142315,0.007983310805552306,0.0077631847568178656,0.008292478716756365,-31.616775905745452,-32.952880344430525,-30.593881529038637
C,F,extratropics,5,thetao,99,9,4000,0.06875419711683904,0.08570103580832736,0.016946838691488317,0.0158308518208548,0.018191747051117164,-24.64844242554285,-27.276991201247178,-22.387196385294327
C,F,extratropics,5,ts,99,9,4000,0.06887408422730658,0.08672780446308927,0.01785372023578269,0.016910490215434462,0.01883728501388187,-25.922261524174584,-28.026735987586157,-24.060398133889933
C,F,extratropics,5,uo,99,9,4000,0.4174647254143018,0.48582192205589597,0.06835719664159418,0.066833920554147,0.069865121931088,-16.374364702012812,-16.71279896166806,-16.028976791677195
C,F,extratropics,5,vo,99,9,4000,0.4348878808150537,0.5489025310082443,0.11401465019319057,0.11264250565160425,0.11530979244115082,-26.217021725118617,-26.513659231688596,-25.886086617584276
C,F,extratropics,5,zos,99,9,4000,0.036702967732816255,0.03950354256331443,0.0028005748304981773,0.0023480244506399,0.0032822452809705607,-7.6303770607469845,-9.086225623870375,-6.277216125575193
C,F,extratropics,10,so,99,9,4000,0.06963699089812699,0.0876965941948854,0.018059603296758417,0.017200491206022746,0.01886701925451411,-25.933922565922018,-27.474172478745412,-24.391153156176042
C,F,extratropics,10,sst,99,9,4000,0.03130968204629786,0.03817380644927087,0.006864124402973008,0.006653791010313788,0.007129871747463401,-21.923328358374828,-22.848865107098987,-21.20098504885434
C,F,extratropics,10,thetao,99,9,4000,0.06968366390044053,0.08596264040501302,0.01627897650457248,0.01519532495559297,0.017489822006000154,-23.361252255379128,-25.828370451288738,-21.237728217658724
C,F,extratropics,10,ts,99,9,4000,0.0696603313081964,0.08683394549018252,0.01717361418198611,0.016248698422099445,0.018141752713365815,-24.653362766831144,-26.64325730483972,-22.898326729542834
C,F,extratropics,10,uo,99,9,4000,0.4317330681938456,0.4904513476892126,0.05871827949536701,0.05753772819993612,0.060043718540395814,-13.600598105911788,-13.886565862060978,-13.27198739665159
C,F,extratropics,10,vo,99,9,4000,0.4743887442396548,0.5656310033160445,0.09124225907638972,0.09016890375892242,0.09217477193144014,-19.233647548411348,-19.488668831854394,-18.95224985523665
C,F,extratropics,10,zos,99,9,4000,0.040877691430266615,0.04401996827805887,0.0031422768477922525,0.0029291937131635244,0.0033966609465727006,-7.687021301466279,-8.217153508690586,-7.253658116109187
C,F,extratropics,15,so,99,9,4000,0.0706493965236733,0.08783891386347664,0.01718951733980334,0.016354050875067742,0.01798534466639994,-24.330734847881462,-25.796125747173186,-22.866000775322608
C,F,extratropics,15,sst,99,9,4000,0.036875120905261786,0.04213654492845945,0.005261424023197667,0.005095240985840391,0.00546343783290962,-14.26822175502862,-14.803315344068587,-13.823902204852976
C,F,extratropics,15,thetao,99,9,4000,0.07097977739847569,0.08648496217676066,0.01550518477828497,0.014449178819623546,0.016679852962093452,-21.844510290924003,-24.141712265647104,-19.88617355390093
C,F,extratropics,15,ts,99,9,4000,0.07081477963213748,0.0871645669737164,0.016349787341578922,0.01544419352204283,0.017292846956495064,-23.08810028995556,-24.949444353838544,-21.44806442116285
C,F,extratropics,15,uo,99,9,4000,0.4492056797367466,0.4994836181407698,0.050277938404023226,0.04860073126324677,0.0520342019171896,-11.192631943898878,-11.63180496459375,-10.779208481684881
C,F,extratropics,15,vo,99,9,4000,0.510375455228845,0.5834862663009622,0.07311081107211725,0.07169432464226741,0.07446465117449083,-14.324907344796856,-14.658086298663845,-13.988657970436842
C,F,extratropics,15,zos,99,9,4000,0.04564184925947785,0.04942293170094729,0.0037810824414694424,0.0035422650327409607,0.004051249219632162,-8.2842446193923,-9.066085918582132,-7.646877984445399
C,F,extratropics,20,so,99,9,4000,0.07156215452632378,0.08802011467541998,0.0164579601490962,0.015621643855707778,0.017272196924834237,-22.998133941093446,-24.40343704132772,-21.577533749326726
C,F,extratropics,20,sst,99,9,4000,0.0409024138266816,0.04547000279869786,0.0045675889720162635,0.004422210493699674,0.004740036671520342,-11.167040144307382,-11.585875091840837,-10.817574725273625
C,F,extratropics,20,thetao,99,9,4000,0.07228465646039862,0.0870831600730708,0.014798503612672181,0.01377555159739915,0.015927788754315213,-20.472537793383005,-22.612821397022064,-18.640840797226055
C,F,extratropics,20,ts,99,9,4000,0.07192431271846568,0.08755289074549782,0.015628578027032144,0.014742559212619716,0.016565537399338203,-21.729200372351553,-23.50104639887752,-20.167896377542903
C,F,extratropics,20,uo,99,9,4000,0.4676329773800835,0.5120641073691866,0.04443112998910309,0.04343076502546217,0.04549430656831613,-9.50128244548294,-9.747809361076511,-9.273279751054025
C,F,extratropics,20,vo,99,9,4000,0.5424733721751589,0.6029092319926184,0.06043585981745947,0.05907758427153835,0.06175585670986117,-11.140797487465504,-11.427442314946287,-10.846736364309969
C,F,extratropics,20,zos,99,9,4000,0.048678802171033785,0.052683374541695104,0.004004572370661319,0.003801457494599408,0.004212177864053258,-8.226522001488835,-8.688808415163406,-7.744194625309296
C,F,extratropics,25,so,99,9,4000,0.0726176695834928,0.08837881043811716,0.01576114085462435,0.014942494731795316,0.016556703122190326,-21.704277960204777,-23.023352151205426,-20.381130311433523
C,F,extratropics,25,sst,99,9,4000,0.044375093543577875,0.04835084770065635,0.003975754157078473,0.0038027286637043085,0.004170168012308687,-8.95942710109252,-9.41611108522327,-8.564924735261021
C,F,extratropics,25,thetao,99,9,4000,0.07373249559062146,0.0878657368041949,0.014133241213573441,0.013153049701782823,0.015210648490146963,-19.168266448004424,-21.15295500562602,-17.479963594662685
C,F,extratropics,25,ts,99,9,4000,0.07317720560993823,0.08812264702844749,0.014945441418509259,0.014087510607541187,0.015846259670131826,-20.42362959057773,-22.036437226388784,-18.973748865398484
C,F,extratropics,25,uo,99,9,4000,0.4842571415655907,0.5239554944944956,0.039698352928904945,0.038327954266311436,0.040841825311944614,-8.19778368173596,-8.443430071798376,-7.903740024883069
C,F,extratropics,25,vo,99,9,4000,0.5703829016110209,0.6217986844602603,0.05141578284923942,0.04979279288027237,0.052907541895112924,-9.014257388154135,-9.336129387108302,-8.675497008484701
C,F,extratropics,25,zos,99,9,4000,0.051535397168742635,0.05573613798556446,0.004200740816821827,0.004112080721499095,0.004307828868469813,-8.151175789074294,-8.494149148398623,-7.856222432805319
C,F,extratropics,30,so,99,9,4000,0.07366571967942037,0.08878277948925527,0.015117059809834896,0.014319362894075689,0.01590507212169942,-20.521159469589854,-21.79327362144976,-19.240846196913452
C,F,extratropics,30,sst,99,9,4000,0.04756443107509908,0.05116175430704792,0.0035973232319488416,0.0034819854828348003,0.0037664028643673007,-7.563053211482873,-7.904590474176781,-7.31878428849326
C,F,extratropics,30,thetao,99,9,4000,0.07517982032093887,0.08869517465047007,0.013515354329531201,0.012560690005802799,0.014561403966063924,-17.97736982056466,-19.82865510785477,-16.401442721770028
C,F,extratropics,30,ts,99,9,4000,0.0744266203699173,0.08873898788051146,0.014312367510594157,0.013473492181880748,0.015191226089068,-19.230172537001433,-20.777388659319296,-17.86347903630383
C,F,extratropics,30,uo,99,9,4000,0.5007529195688278,0.5366018646329436,0.035848945064115734,0.03448106872531051,0.03692407678151243,-7.159008697339875,-7.375720770681733,-6.877141515110301
C,F,extratropics,30,vo,99,9,4000,0.5966147362720662,0.6406439202586978,0.04402918398663158,0.04185067783960371,0.04597002176353972,-7.379835144828473,-7.756760523784305,-6.98427526428739
C,F,extratropics,30,zos,99,9,4000,0.054337212559352414,0.05889205325517937,0.004554840695826956,0.004331088271892464,0.0047669704051278,-8.382543898165018,-8.795910794608348,-7.936727165446683
C,F,global,0,so,99,9,4000,0.06700578910324466,0.0872906196844903,0.02028483058124564,0.01954490975356725,0.021021763448051217,-30.27325079328611,-31.97571610386097,-28.681602715834526
C,F,global,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,F,global,0,thetao,99,9,4000,0.06299906257867757,0.08718631196717018,0.024187249388492607,0.023287784328803584,0.025177663156794886,-38.393030623726986,-41.088125614153036,-35.99803952958211
C,F,global,0,ts,99,9,4000,0.06503329016411759,0.08723848141542542,0.022205191251307835,0.02141246909091815,0.023020933050488114,-34.14434545026241,-36.25536877711873,-32.26292918829426
C,F,global,0,uo,99,9,4000,0.44016664560264807,0.5070876338824991,0.06692098827985105,0.065309777492466,0.0688404830693006,-15.203557322756044,-15.705707838882804,-14.750448404749465
C,F,global,0,vo,99,9,4000,0.4407884348592112,0.5389931401832206,0.09820470532400943,0.09683694903591672,0.09939996284426485,-22.27932893824136,-22.57031341430415,-21.905831010097945
C,F,global,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,F,global,5,so,99,9,4000,0.06800732510067674,0.08656063666023686,0.018553311559560123,0.017822438316078337,0.0192766588086805,-27.28134290253903,-28.848447400630466,-25.79335948764584
C,F,global,5,sst,99,9,4000,0.02349819001443789,0.030598891782426065,0.007100701767988174,0.006932280017658756,0.007292148775171696,-30.218079620708327,-31.114907932193876,-29.487949011867794
C,F,global,5,thetao,99,9,4000,0.06364381856897423,0.08637097268807353,0.0227271541190993,0.02185786124846836,0.023695025955052285,-35.709915951175454,-38.24849826063024,-33.47719593658393
C,F,global,5,ts,99,9,4000,0.06586171843107969,0.08646585667796707,0.02060413824688738,0.019832130240680056,0.02141243149420806,-31.283936614026196,-33.23360540898658,-29.54707973279725
C,F,global,5,uo,99,9,4000,0.44365634263974896,0.4982351629971718,0.05457882035742284,0.05306859802528209,0.056176033831690474,-12.302048931089239,-12.750105217380773,-11.859169062800552
C,F,global,5,vo,99,9,4000,0.45256849753173606,0.5397816511705512,0.08721315363881516,0.08564715166923849,0.0886154909133182,-19.27070799546744,-19.631807891366535,-18.82306303695191
C,F,global,5,zos,99,9,4000,0.030926686855312812,0.033351404821632236,0.0024247179663194236,0.0020812158421656328,0.002787199136181872,-7.8402124924121575,-9.1296254915907,-6.603610615904542
C,F,global,10,so,99,9,4000,0.06856661300246852,0.08626481550368444,0.017698202501215912,0.016981634754438223,0.018408338067492844,-25.811691326475096,-27.303956399753996,-24.396788257945097
C,F,global,10,sst,99,9,4000,0.02922712354871739,0.035219326891354034,0.005992203342636643,0.005794470400304234,0.006211331898516638,-20.502200063063025,-21.30320283021441,-19.78547098317837
C,F,global,10,thetao,99,9,4000,0.06449107219872514,0.08636891269709761,0.021877840498372464,0.021035019215115483,0.022812975496701113,-33.92382814005215,-36.30358505771267,-31.85252136426107
C,F,global,10,ts,99,9,4000,0.06656004361466215,0.08631687979289909,0.01975683617823694,0.019003027257245363,0.02054095409429385,-29.682727211862602,-31.525591577393318,-28.06039682778552
C,F,global,10,uo,99,9,4000,0.45591470609728196,0.5029232905114989,0.0470085844142169,0.04553589261750011,0.04845506042732182,-10.310828711058573,-10.69621072670509,-9.902623181649755
C,F,global,10,vo,99,9,4000,0.48016540735158386,0.5515684350348825,0.07140302768329865,0.06999483639869772,0.07260756276108517,-14.870506410932748,-15.171213673812225,-14.516134774658497
C,F,global,10,zos,99,9,4000,0.03477214513266844,0.03749876665964895,0.0027266215269805064,0.00255789198851491,0.0029211482782306977,-7.841395797059536,-8.341449320322598,-7.418725921975465
C,F,global,15,so,99,9,4000,0.06946002540450669,0.0862289389482677,0.01676891354376102,0.016070701015496083,0.01745821701201425,-24.14181890390299,-25.531526309989523,-22.803078107956622
C,F,global,15,sst,99,9,4000,0.03433544242799463,0.03893796458437562,0.004602522156380996,0.004437369213368756,0.004785523334755669,-13.404580896352257,-13.894492263653744,-12.968590855437728
C,F,global,15,thetao,99,9,4000,0.06570168247781555,0.08662441781268031,0.02092273533486476,0.020107774571849365,0.021815175665082138,-31.84505258587467,-34.05733751406995,-29.950889493170433
C,F,global,15,ts,99,9,4000,0.0676069752673879,0.08642690458858827,0.01881992932120037,0.018094604737323168,0.01958153934825305,-27.83725976020508,-29.555266240639828,-26.322047979787317
C,F,global,15,uo,99,9,4000,0.4692948799365305,0.5097262746179548,0.040431394681424315,0.03906237508286025,0.04186148662203669,-8.615349625568559,-8.9649542352746,-8.261281777836606
C,F,global,15,vo,99,9,4000,0.5058654535212018,0.564283565178865,0.058418111657663196,0.05709547495149804,0.05952767559856604,-11.548152033515912,-11.810268590409427,-11.243454344959089
C,F,global,15,zos,99,9,4000,0.039051929883683265,0.04239046927698783,0.003338539393304564,0.003161345383446941,0.0035457622040101686,-8.548974156330935,-9.26053717952695,-7.956293500198652
C,F,global,20,so,99,9,4000,0.07027749191690522,0.0862552472406579,0.015977755323752688,0.015284944862301775,0.016660105813013977,-22.735238392748116,-24.041951082414105,-21.46542221864797
C,F,global,20,sst,99,9,4000,0.03807245290034428,0.042074272127952346,0.004001819227608068,0.003855449921472526,0.004151959436501794,-10.511062258276205,-10.86864191479537,-10.159890747860034
C,F,global,20,thetao,99,9,4000,0.06692934867367407,0.0869900984834176,0.020060749809743525,0.019276574248838996,0.02092095789862917,-29.973024102704592,-32.01371635982827,-28.218844098728844
C,F,global,20,ts,99,9,4000,0.06862384273710162,0.08662345210940775,0.01799960937230613,0.017291579265490475,0.018742544502120675,-26.22938129720125,-27.8262658448303,-24.797381640256834
C,F,global,20,uo,99,9,4000,0.4832454030338671,0.5193654242862874,0.03612002125242031,0.03489636191778932,0.037425074106258546,-7.474467636040583,-7.781016761893046,-7.183449141179503
C,F,global,20,vo,99,9,4000,0.5309635380556391,0.5795551638377624,0.04859162578212328,0.047354651920929886,0.049692572448031866,-9.151593715844086,-9.377245107891616,-8.893823665568778
C,F,global,20,zos,99,9,4000,0.04193936939197733,0.04547675366841014,0.0035373842764328117,0.0034051386252616682,0.0036793811862419713,-8.434519468739277,-8.84166364714911,-8.034720563872298
C,F,global,25,so,99,9,4000,0.071230290758878,0.08648292176334985,0.015252631004471842,0.014586113395127623,0.015906612491590713,-21.413124728219344,-22.61844350707839,-20.249327608245295
C,F,global,25,sst,99,9,4000,0.041231000230846034,0.044731561361141634,0.0035005611302956,0.0033657458161947713,0.003626148838446251,-8.490119353633174,-8.778357471681426,-8.189968621889664
C,F,global,25,thetao,99,9,4000,0.06830290742377602,0.08755142474088592,0.0192485173171099,0.01849740906810424,0.02006847841131114,-28.181109769874247,-30.04889839827703,-26.57922243780048
C,F,global,25,ts,99,9,4000,0.06978195140627415,0.08701881328449812,0.017236861878223972,0.016557280699843316,0.017945733332771358,-24.701031614708025,-26.166959404973138,-23.390650200984798
C,F,global,25,uo,99,9,4000,0.49637220840969,0.5288886058052802,0.0325163973955902,0.03115501138925253,0.033817646621486196,-6.550809421778148,-6.843014126465123,-6.256419641622905
C,F,global,25,vo,99,9,4000,0.5528022944068925,0.5948263215294581,0.04202402712256559,0.040529922194388265,0.04327772795694838,-7.601999403358772,-7.852779357983797,-7.297557976684789
C,F,global,25,zos,99,9,4000,0.044445770708375264,0.04818152870235235,0.0037357579939770874,0.003673940098658221,0.003806490059967888,-8.405204667253363,-8.690345420039613,-8.167966483592599
C,F,global,30,so,99,9,4000,0.07222842980859699,0.08679426984941228,0.014565840040815292,0.01392254745599938,0.015208640343589933,-20.16635288821078,-21.31654663559135,-19.054036738240512
C,F,global,30,sst,99,9,4000,0.044094636557736516,0.04730228559555087,0.0032076490378143557,0.0031071945498301647,0.0033212996090146614,-7.27446530512692,-7.494947790894616,-7.079086348812551
C,F,global,30,thetao,99,9,4000,0.0696864141020577,0.0881886804829863,0.018502266380928598,0.01777194099562981,0.019287109008306814,-26.5507511318225,-28.27354417365454,-25.08116154302235
C,F,global,30,ts,99,9,4000,0.07096880435451514,0.08749425307991049,0.016525448725395353,0.01586835230086447,0.017217283372954043,-23.285510973025115,-24.669126530259533,-22.058255689874397
C,F,global,30,uo,99,9,4000,0.5091625527078498,0.538946251886148,0.02978369917829815,0.02853848596690678,0.03106797889481572,-5.849546283382634,-6.136256414587703,-5.569070383116303
C,F,global,30,vo,99,9,4000,0.5740474114446769,0.6104294290992172,0.0363820176545403,0.03475985437584019,0.03784065622505151,-6.337807109517213,-6.616885086827595,-6.022688965099403
C,F,global,30,zos,99,9,4000,0.04698238861579393,0.05097599382344212,0.003993605207648188,0.003819232086898716,0.0041560622057721245,-8.500217475757864,-8.856493790877057,-8.09929756311633
C,F,tropics,0,so,99,9,4000,0.06602846839125588,0.08617322023379796,0.02014475184254208,0.01945938776082942,0.02092114018447176,-30.50919146446511,-32.36933100852076,-28.8938012137688
C,F,tropics,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,F,tropics,0,thetao,99,9,4000,0.053910770513458196,0.08886778113105012,0.034957010617591926,0.03448923489008989,0.035407560788354754,-64.84235021064171,-66.8749293456523,-63.04077023035266
C,F,tropics,0,ts,99,9,4000,0.06027491109678151,0.08753087000772602,0.027255958910944518,0.02671606755694561,0.027838660657443216,-45.219409560273746,-47.13854295434029,-43.54264686275327
C,F,tropics,0,uo,99,9,4000,0.4844723554598387,0.5259279326210807,0.04145557716124204,0.03812635428207228,0.04439603750385518,-8.556850910903746,-9.247852173347566,-7.804124351929668
C,F,tropics,0,vo,99,9,4000,0.4852802715543244,0.5333189723422495,0.04803870078792505,0.04453241465910868,0.050928105932033264,-9.899166235227309,-10.521321388274242,-9.124232140460604
C,F,tropics,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,F,tropics,5,so,99,9,4000,0.0665682630007238,0.08480511815021853,0.018236855149494732,0.017592094930196537,0.018981891423478843,-27.39572031389259,-29.11041578280039,-25.94553439795578
C,F,tropics,5,sst,99,9,4000,0.020103372648226224,0.02539356369321867,0.005290191044992447,0.005001831192221428,0.005577138271192036,-26.3149429578883,-27.72021811641043,-24.98035555308712
C,F,tropics,5,thetao,99,9,4000,0.05445513042512676,0.08756421298323966,0.0331090825581129,0.03265063732582796,0.033558413509883006,-60.80066708064602,-62.73812366202698,-59.10487020397913
C,F,tropics,5,ts,99,9,4000,0.06081403977927752,0.08619570598309022,0.0253816662038127,0.024868649342434358,0.0259472222519168,-41.73652382892929,-43.52523831202956,-40.20137301096597
C,F,tropics,5,uo,99,9,4000,0.48562336400445355,0.5200985664666848,0.03447520246223129,0.030725532758033677,0.037945656252371444,-7.099164706151817,-7.906558993499032,-6.25375277939716
C,F,tropics,5,vo,99,9,4000,0.4827895042315587,0.526846683147949,0.04405717891639033,0.04079338315872795,0.0469437095980957,-9.125546129366423,-9.747350089425655,-8.387203944432768
C,F,tropics,5,zos,99,9,4000,0.01671662642134549,0.01831767368980355,0.0016010472684580591,0.0014196222533678013,0.0017923811526389091,-9.57757401585333,-10.757038439809147,-8.437878892266898
C,F,tropics,10,so,99,9,4000,0.06698263804796209,0.08407041407233763,0.017087776024375542,0.016470827350460824,0.017807681048632604,-25.510754013808846,-27.120761253260184,-24.17630560626896
C,F,tropics,10,sst,99,9,4000,0.025213807587305584,0.029404218382282393,0.004190410794976809,0.003906032288526788,0.004500512375641991,-16.619508102721305,-17.893698118577607,-15.498381371967762
C,F,tropics,10,thetao,99,9,4000,0.05514223956785588,0.08712908038362868,0.0319868408157728,0.03153657853705953,0.03243488351983287,-58.00787393919873,-59.80150298846496,-56.45147688758033
C,F,tropics,10,ts,99,9,4000,0.061348758685172707,0.08561340774315411,0.024264649057981404,0.023766904933920138,0.02481016357276905,-39.551980476902294,-41.231482034313096,-38.11963151992975
C,F,tropics,10,uo,99,9,4000,0.49558163914615333,0.5253459282820618,0.029764289135908506,0.026380648002371037,0.032880357606408006,-6.005930564173023,-6.704461503456022,-5.284186646163927
C,F,tropics,10,vo,99,9,4000,0.4924341003553911,0.5303454802603645,0.03791137990497345,0.03538176797218055,0.04021554030973746,-7.6987722575696305,-8.192861449215076,-7.155836264151812
C,F,tropics,10,zos,99,9,4000,0.020214656841615063,0.0220196542279676,0.001804997386352536,0.001538327864195721,0.002061993252038254,-8.929151756049913,-10.399049903859565,-7.4531842910578225
C,F,tropics,15,so,99,9,4000,0.06766742463849126,0.08371557773558248,0.01604815309709122,0.01546219753665394,0.0167317426463286,-23.716216751010432,-25.200054965249166,-22.470002216501126
C,F,tropics,15,sst,99,9,4000,0.02941931970093318,0.03266104017883404,0.0032417204779008613,0.002971255530251942,0.0035438545064129107,-11.0190191712626,-12.066219199842772,-10.110900324731848
C,F,tropics,15,thetao,99,9,4000,0.05618854608870842,0.08694235852468404,0.030753812435975622,0.03030922913451974,0.031194204983330722,-54.73324116168201,-56.41988792815317,-53.29259607072633
C,F,tropics,15,ts,99,9,4000,0.06219338014921205,0.08534421966787518,0.023150839518663133,0.02267370457141675,0.023677686222503068,-37.223960915326515,-38.79458864167702,-35.90364875524795
C,F,tropics,15,uo,99,9,4000,0.503441119862314,0.529043729886831,0.025602610024517025,0.02241252446948916,0.028408671023350648,-5.085522221847727,-5.69850732021241,-4.431079330514712
C,F,tropics,15,vo,99,9,4000,0.5016099497765772,0.5342485133135438,0.03263856353696659,0.030821206700408825,0.03430500358492676,-6.506761588661503,-6.866131800259502,-6.109772209753619
C,F,tropics,15,zos,99,9,4000,0.023617611552377238,0.02603771837807583,0.002420106825698591,0.0023296913892996507,0.002533340083691743,-10.247043060774686,-10.939114516066372,-9.680196584143085
C,F,tropics,20,so,99,9,4000,0.06831618661158821,0.08346358992092531,0.015147403309337101,0.014583684638015293,0.01580159336662334,-22.17249536403092,-23.561837226202798,-21.016510865787687
C,F,tropics,20,sst,99,9,4000,0.03259112295610653,0.03542665021157432,0.00283552725546779,0.002566223768142841,0.0031013813766561835,-8.700305476698844,-9.50579593199173,-7.920984751277396
C,F,tropics,20,thetao,99,9,4000,0.05727297589204612,0.08692127543813405,0.029648299546087928,0.02922339784999367,0.03006855649157319,-51.766647505748665,-53.32013240833101,-50.44338564702988
C,F,tropics,20,ts,99,9,4000,0.06303687460796355,0.08520997290892757,0.02217309830096402,0.021708481456521992,0.022689971771847808,-35.174805919332265,-36.639510875697326,-33.955209210818786
C,F,tropics,20,uo,99,9,4000,0.5110615686408164,0.5343773470184378,0.023315778377621332,0.020018449302293805,0.026410233697676498,-4.5622249467183185,-5.211945407525435,-3.8965252714142142
C,F,tropics,20,vo,99,9,4000,0.5149950698732985,0.5423061807829196,0.027311110909621128,0.02562404103211053,0.02885212027704854,-5.303179099625233,-5.613336983622736,-4.964193993439083
C,F,tropics,20,zos,99,9,4000,0.026467108152416045,0.02902011551542325,0.0025530073630072037,0.002328728043929907,0.0027600752498603536,-9.645962635227123,-10.505325389491293,-8.725717502850602
