run,mode,region,lead_days,variable,normalized_mse,physical_mse,prediction_second_moment,target_second_moment,normalized_rmse,physical_rmse,prediction_rms,target_rms,rms_ratio
E-lr1,inferred,tropics,5,zos,0.0004298042625334182,0.00019923857142179293,0.20457868910197052,0.20231088153039561,0.020731721166690868,0.014115189386678202,0.4523037575589777,0.4497898192827352,1.005589140012665
E-lr1,inferred,tropics,10,so,0.009528053704483789,0.030287350954213265,1221.6833710901158,1221.173619028484,0.09761174982799863,0.1740326146278716,34.952587473463474,34.945294662207154,1.000208692223855
E-lr1,inferred,tropics,10,sst,0.000885455575160106,0.11991072927761556,759.7248547486585,764.1982039634628,0.02975660557187439,0.3462812863520285,27.563106768807078,27.644135073528034,0.9970688790043373
E-lr1,inferred,tropics,10,thetao,0.010215302411390745,0.27531631793347305,230.65662828178117,230.62331886524305,0.10107077921630339,0.5247059347229389,15.187383852454023,15.186287198168058,1.0000722134562354
E-lr1,inferred,tropics,10,ts,0.009871678057937268,,,,0.09935631866135776,,,,
E-lr1,inferred,tropics,10,uo,0.35329782795646225,0.001822374553003841,0.008641303503831682,0.010229659401123631,0.594388616947248,0.04268927913427259,0.09295861177874637,0.10114177871247683,0.9190921196176176
E-lr1,inferred,tropics,10,vo,0.3617197933553825,0.00112875525416105,0.001764564361454625,0.002950692858166014,0.6014314535800256,0.03359695304876694,0.04200671805145726,0.05432028035794747,0.7733155604987845
E-lr1,inferred,tropics,10,zos,0.0005931742077768122,0.0002749697766807182,0.20518047625970356,0.2024477909911762,0.02435516798909037,0.016582212659374446,0.45296851574883606,0.4499419862506457,1.0067264882822125
E-lr1,inferred,tropics,15,so,0.00932992366705766,0.0290190781714926,1221.6996262351101,1221.1713305832793,0.09659152999646325,0.1703498698898611,34.95282000404417,34.945261918939444,1.0002162835443116
E-lr1,inferred,tropics,15,sst,0.0010831074552807587,0.14667726857493618,758.9845944799558,764.2779658153804,0.03291059791739978,0.38298468451745715,27.549675034017294,27.64557769002812,0.9965309946825449
E-lr1,inferred,tropics,15,thetao,0.010124434258001696,0.2698884843542908,230.84889020622782,230.6309176207124,0.10062024775362907,0.519507925208356,15.19371219308263,15.186537380874958,1.0004724455633125
E-lr1,inferred,tropics,15,ts,0.009727178962529679,,,,0.0986264617763898,,,,
E-lr1,inferred,tropics,15,uo,0.35179301666205764,0.001871530344714325,0.00879218872928334,0.010281492802433246,0.5931214181447654,0.04326118750929434,0.09376667174046086,0.10139769623829353,0.9247416383119879
E-lr1,inferred,tropics,15,vo,0.3586285788207407,0.0011500915224490682,0.0018271782392845829,0.0029324916814102296,0.5988560585155173,0.03391299931367127,0.04274550548636175,0.05415248545921258,0.789354452041864
E-lr1,inferred,tropics,15,zos,0.0008401330754470848,0.00038944917079526665,0.206028468831621,0.20190843036680506,0.028985049171031,0.01973446656981806,0.4539035897981211,0.44934221965758464,1.0101512164692925
E-lr1,inferred,tropics,20,so,0.009189050157746506,0.028044661119026072,1221.7286873411333,1221.1699123352148,0.09585953347344492,0.16746540275240757,34.95323572061867,34.94524162651068,1.0002287605904527
E-lr1,inferred,tropics,20,sst,0.0012689339922448888,0.17184238903450239,758.4092376400725,764.3511999881629,0.035622099773102774,0.4145387666244285,27.539230883234058,27.6469021770643,0.9961054843272977
E-lr1,inferred,tropics,20,thetao,0.010085790438242218,0.2679964126318726,231.04633048487835,230.64490313107183,0.1004280361166254,0.5176836994071502,15.200208238207736,15.186997831404067,1.000869849785344
E-lr1,inferred,tropics,20,ts,0.009637420297994363,,,,0.09817036364399576,,,,
